3,0.38462,0.43636,0.33333,-0.10744,0.38462,0.43636,0.28421,-0.09375,0.375,0.53398,0.28421,-0.09375,0.63077,0.54545,0.64211,0.008,0.625,0.65049,0.43158,0.046875,0.63077,0.65049,0.32632,-0.078125,0.66154,0.61538,0.4,0.008,0.66154,0.72816,0.43158,-0.015625,0.50769,0.63107,0.43158,-0.015625
1,-0.44615,0.21818,0.33333,-0.10744,-0.44615,0.21818,0.17895,-0.15625,-0.375,0.12621,0.094737,-0.09375,-0.47692,0.090909,0.22105,-0.104,-0.5,0.087379,0.052632,-0.125,-0.47692,0.087379,-0.031579,-0.125,-0.26154,0.30769,0.31111,-0.072,-0.26154,0.16505,0.052632,-0.15625,-0.26154,0.16505,0.052632,-0.09375
4,0.50769,0.38182,0.26437,-0.1405,0.38462,0.23636,0.052632,-0.125,0.25,0.32039,0.052632,-0.29688,0.50769,0.23636,0.13684,-0.136,0.375,0.39806,0.052632,-0.21875,0.38462,0.32039,-0.031579,-0.21875,0.32308,0.32692,0.2,-0.216,0.32308,0.33981,0.13684,-0.1875,0.32308,0.33981,0.052632,-0.1875
3,0.38462,0.30909,0.08046,-0.20661,0.38462,0.30909,0.13684,-0.125,0.5,0.47573,0.22105,-0.078125,0.38462,0.38182,0.13684,-0.136,0.5,0.47573,0.32632,-0.09375,0.50769,0.47573,0.24211,-0.015625,0.32308,0.40385,0.2,-0.168,0.32308,0.49515,0.30526,-0.125,0.44615,0.49515,0.22105,-0.015625
2,-0.72308,-0.76364,0.49425,0.30579,-0.63077,-0.67273,0.13684,0.10938,-0.75,-0.80583,0.53684,0.5625,-0.78462,-0.90909,0.51579,0.6,-0.71875,-0.80583,0.30526,0.39062,-0.6,-0.68932,0.13684,0.15625,-0.78462,-0.86538,0.53333,0.568,-0.69231,-0.86408,0.34737,0.48438,-0.69231,-0.74757,0.15789,0.35938
5,-0.35385,-0.27273,-0.67816,-0.63636,-0.44615,-0.34545,-0.72632,-0.65625,-0.59375,-0.35922,-0.72632,-0.70312,-0.44615,-0.49091,-0.78947,-0.728,-0.59375,-0.45631,-0.78947,-0.79688,-0.44615,-0.37864,-0.70526,-0.67188,-0.23077,-0.28846,-0.53333,-0.568,-0.23077,-0.33981,-0.55789,-0.53125,-0.35385,-0.33981,-0.55789,-0.53125
4,0.13846,0.090909,-0.011494,-0.38843,0.13846,0.16364,-0.031579,-0.35938,0.125,0.087379,-0.031579,-0.35938,0.23077,0.16364,-0.031579,-0.328,0.09375,0.24272,-0.094737,-0.34375,0.10769,0.087379,-0.17895,-0.34375,0.2,0.15385,-0.066667,-0.28,0.2,0.16505,-0.2,-0.35938,0.2,0.16505,-0.2,-0.35938
5,-0.38462,-0.56364,-0.72414,-0.80165,-0.38462,-0.50909,-0.74737,-0.75,-0.40625,-0.41748,-0.68421,-0.6875,-0.44615,-0.4,-0.49474,-0.536,-0.46875,-0.49515,-0.64211,-0.65625,-0.44615,-0.43689,-0.57895,-0.70312,-0.44615,-0.46154,-0.37778,-0.424,-0.44615,-0.45631,-0.64211,-0.60938,-0.56923,-0.57282,-0.70526,-0.67188
7,-0.26154,-0.25455,-0.51724,-0.58678,-0.13846,-0.18182,-0.49474,-0.48438,-0.03125,-0.067961,-0.43158,-0.40625,-0.16923,-0.12727,-0.45263,-0.456,-0.1875,-0.14563,-0.51579,-0.53125,-0.26154,-0.2233,-0.66316,-0.59375,-0.38462,-0.25,-0.51111,-0.552,-0.26154,-0.1068,-0.47368,-0.45312,-0.13846,-0.16505,-0.53684,-0.51562
4,0.2,0.090909,-0.1954,-0.32231,-0.046154,-0.054545,-0.36842,-0.42188,-0.1875,-0.067961,-0.36842,-0.53125,0.10769,0.16364,-0.094737,-0.312,-0.03125,0.18447,-0.094737,-0.39062,-0.13846,-0.029126,-0.32632,-0.45312,0.076923,0.17308,-0.13333,-0.296,0.2,0.26214,-0.094737,-0.3125,-0.046154,0.1068,-0.26316,-0.48438
7,-0.046154,-0.054545,-0.28736,-0.45455,0.076923,0.090909,-0.11579,-0.29688,0.0625,0.087379,-0.28421,-0.42188,-0.015385,-0.090909,-0.32632,-0.376,-0.03125,0.18447,-0.094737,-0.32812,0.10769,0.1068,-0.15789,-0.39062,-0.046154,0,-0.22222,-0.424,-0.13846,0.0097087,-0.32632,-0.4375,-0.13846,0.0097087,-0.41053,-0.4375
3,0.50769,0.45455,0.37931,-0.090909,0.63077,0.45455,0.22105,-0.125,0.625,0.5534,0.32632,-0.078125,0.50769,0.45455,0.24211,0.008,0.78125,0.63107,0.32632,-0.015625,0.66154,0.63107,0.43158,-0.015625,0.56923,0.57692,0.48889,-0.04,0.56923,0.49515,0.41053,-0.0625,0.72308,0.59223,0.30526,-0.0625
1,-0.26154,0.10909,0.1954,-0.17355,-0.13846,0.27273,0.26316,-0.09375,-0.15625,0.63107,0.34737,0.015625,-0.35385,0.054545,-0.073684,-0.2,-0.25,0.20388,0.010526,-0.15625,-0.23077,0.37864,0.17895,-0.03125,-0.47692,0.23077,0.2,-0.168,-0.35385,0.32039,0.32632,-0.078125,-0.23077,0.32039,0.13684,-0.078125
2,-0.84615,-0.90909,0.97701,1,-0.84615,-0.96364,1,0.89062,-0.875,-0.96117,0.87368,0.89062,-0.78462,-0.96364,0.85263,0.952,-0.71875,-0.90291,0.85263,0.90625,-0.78462,-0.96117,0.85263,0.90625,-0.78462,-0.75,0.53333,0.76,-0.90769,-0.94175,0.78947,1,-0.90769,-0.94175,0.89474,0.89062
1,-0.69231,0.018182,-0.011494,-0.20661,-0.69231,-0.054545,-0.031579,-0.23438,-0.71875,-0.14563,-0.2,-0.23438,-0.6,-0.16364,-0.15789,-0.264,-0.8125,-0.1068,-0.15789,-0.28125,-0.69231,-0.1068,-0.24211,-0.21875,-0.75385,-0.23077,-0.22222,-0.36,-0.75385,-0.14563,-0.26316,-0.3125,-0.66154,-0.067961,-0.17895,-0.26562
7,-0.046154,0.036364,-0.33333,-0.47107,-0.13846,0.036364,-0.32632,-0.4375,-0.15625,0.1068,-0.26316,-0.375,-0.23077,-0.090909,-0.32632,-0.424,-0.25,0.048544,-0.41053,-0.4375,-0.10769,0.048544,-0.32632,-0.4375,-0.10769,0,-0.26667,-0.456,-0.10769,0.087379,-0.30526,-0.40625,-0.10769,0.087379,-0.30526,-0.46875
7,0.38462,0.23636,-0.011494,-0.30579,-0.015385,0.018182,-0.26316,-0.40625,-0.03125,0.0097087,-0.26316,-0.40625,0.2,0.090909,-0.031579,-0.216,0.1875,0.087379,-0.28421,-0.35938,-0.046154,0.0097087,-0.36842,-0.42188,0.10769,0.23077,0.044444,-0.312,0.23077,0.18447,-0.15789,-0.32812,0.10769,0.048544,-0.32632,-0.39062
5,-0.63077,-0.56364,-0.35632,-0.23967,-0.63077,-0.50909,-0.34737,-0.28125,-0.65625,-0.59223,-0.34737,-0.21875,-0.26154,-0.34545,-0.2,-0.216,-0.625,-0.49515,-0.45263,-0.29688,-0.47692,-0.49515,-0.36842,-0.29688,-0.015385,-0.038462,-0.2,-0.264,-0.38462,-0.35922,-0.53684,-0.32812,-0.38462,-0.30097,-0.38947,-0.32812
7,-0.13846,-0.12727,-0.42529,-0.52066,-0.13846,-0.12727,-0.41053,-0.48438,-0.28125,-0.067961,-0.41053,-0.54688,-0.10769,-0.090909,-0.49474,-0.488,-0.125,-0.029126,-0.41053,-0.5,-0.23077,-0.1068,-0.49474,-0.5,-0.10769,0,-0.35556,-0.456,-0.23077,0.0097087,-0.30526,-0.53125,-0.23077,-0.067961,-0.38947,-0.53125
7,-0.10769,-0.090909,-0.42529,-0.53719,-0.10769,-0.090909,-0.41053,-0.4375,-0.25,-0.029126,-0.49474,-0.4375,-0.10769,-0.054545,-0.38947,-0.392,-0.25,0.087379,-0.30526,-0.40625,-0.23077,0.0097087,-0.38947,-0.46875,-0.015385,0.15385,-0.22222,-0.392,-0.015385,0.0097087,-0.26316,-0.40625,-0.015385,0.087379,-0.26316,-0.48438
2,-0.75385,-0.81818,0.1954,0.35537,-0.90769,-0.96364,0.34737,0.5625,-0.9375,-0.96117,0.45263,0.67188,-0.66154,-0.65455,0.094737,0.168,-0.875,-0.92233,0.28421,0.42188,-0.84615,-0.92233,0.36842,0.48438,-0.66154,-0.71154,0.022222,0.072,-0.66154,-0.59223,-0.031579,0.046875,-0.78462,-0.82524,0.13684,0.21875
1,-0.015385,0.38182,0.37931,0.041322,-0.13846,0.30909,0.32632,-0.09375,-0.28125,0.24272,0.13684,-0.09375,-0.16923,0.16364,0.052632,-0.168,-0.28125,0.16505,0.052632,-0.1875,-0.26154,0.16505,0.13684,-0.125,-0.47692,0.038462,-0.11111,-0.2,-0.6,-0.029126,-0.15789,-0.28125,-0.6,0.1068,0.15789,-0.10938
3,0.26154,0.23636,0.08046,-0.20661,0.38462,0.23636,0.052632,-0.125,0.375,0.47573,0.22105,-0.015625,0.50769,0.38182,0.24211,-0.072,0.65625,0.5534,0.32632,-0.015625,0.66154,0.63107,0.53684,0.046875,0.44615,0.48077,0.28889,-0.104,0.56923,0.59223,0.30526,-0.015625,0.56923,0.76699,0.41053,0.046875
7,-0.23077,-0.29091,-0.67816,-0.60331,-0.23077,-0.36364,-0.64211,-0.5625,-0.25,-0.18447,-0.55789,-0.5,-0.35385,-0.25455,-0.64211,-0.568,-0.25,-0.20388,-0.64211,-0.64062,-0.23077,-0.33981,-0.72632,-0.64062,-0.26154,-0.21154,-0.55556,-0.536,-0.26154,-0.28155,-0.57895,-0.54688,-0.26154,-0.33981,-0.72632,-0.60938
1,-0.046154,0.56364,0.58621,0.15702,-0.16923,0.49091,0.51579,0.046875,-0.28125,0.33981,0.13684,-0.0625,-0.26154,0.54545,0.55789,0.104,-0.15625,0.57282,0.45263,0.078125,-0.26154,0.39806,0.26316,0.015625,-0.13846,0.61538,0.64444,0.088,-0.13846,0.53398,0.55789,0.015625,-0.13846,0.63107,0.34737,0.125
2,-0.78462,-0.87273,0.51724,0.61983,-0.78462,-0.81818,0.68421,0.53125,-0.8125,-0.86408,0.55789,0.48438,-0.75385,-0.81818,0.34737,0.552,-0.78125,-0.86408,0.45263,0.51562,-0.75385,-0.86408,0.34737,0.51562,-0.75385,-0.86538,0.44444,0.456,-0.75385,-0.80583,0.47368,0.48438,-0.84615,-0.86408,0.47368,0.42188
5,0.13846,0.054545,-0.14943,-0.42149,-0.23077,-0.090909,-0.41053,-0.5,-0.375,-0.18447,-0.64211,-0.60938,-0.35385,-0.45455,-0.78947,-0.744,-0.59375,-0.47573,-0.93684,-0.85938,-0.56923,-0.47573,-0.93684,-0.92188,-0.50769,-0.53846,-1,-1,-0.50769,-0.47573,-0.85263,-0.875,-0.38462,-0.47573,-0.72632,-0.79688
1,-0.6,0.018182,0.08046,-0.20661,-0.38462,0.090909,0.22105,-0.125,-0.28125,0.33981,0.30526,-0.015625,-0.47692,0.036364,-0.010526,-0.2,-0.40625,0.18447,0.073684,-0.10938,-0.38462,0.24272,0.15789,-0.10938,-0.44615,0.17308,0.22222,-0.136,-0.35385,0.26214,0.15789,-0.09375,-0.35385,0.18447,0.15789,-0.09375
5,-0.38462,-0.43636,-0.08046,-0.17355,-0.38462,-0.38182,-0.17895,-0.21875,-0.40625,-0.33981,-0.26316,-0.28125,-0.47692,-0.4,-0.2,-0.168,-0.5,-0.35922,-0.2,-0.23438,-0.47692,-0.35922,-0.28421,-0.23438,-0.38462,-0.30769,-0.2,-0.136,-0.47692,-0.35922,-0.24211,-0.21875,-0.6,-0.47573,-0.24211,-0.15625
1,0.13846,0.61818,0.58621,0.090909,0.13846,0.54545,0.64211,0.09375,0.25,0.72816,0.64211,0.15625,0.10769,0.52727,0.53684,0.136,0.09375,0.72816,0.53684,0.10938,0.10769,0.72816,0.53684,0.10938,0.2,0.65385,0.48889,0.072,0.076923,0.6699,0.51579,0.10938,-0.046154,0.6699,0.62105,0.046875
4,0.13846,0.16364,0.08046,-0.20661,0.13846,0.30909,0.13684,-0.1875,0.25,0.39806,0.13684,-0.23438,0.10769,0.090909,-0.031579,-0.2,0.21875,0.39806,0.052632,-0.21875,0.23077,0.32039,0.052632,-0.21875,-0.26154,-0.23077,-0.64444,-0.584,-0.26154,-0.2233,-0.51579,-0.53125,-0.046154,0.087379,-0.2,-0.35938
4,0.10769,0.090909,-0.011494,-0.3719,0.10769,0.16364,-0.031579,-0.34375,0.09375,0.16505,-0.094737,-0.40625,0.076923,0.090909,-0.11579,-0.344,0.1875,0.16505,-0.2,-0.42188,0.2,0.16505,-0.11579,-0.42188,0.23077,0.17308,-0.044444,-0.376,0.10769,0.1068,-0.15789,-0.39062,0.10769,0.1068,-0.094737,-0.32812
2,-0.84615,-0.87273,0.54023,0.43802,-0.75385,-0.81818,0.47368,0.48438,-0.875,-0.80583,0.47368,0.48438,-0.87692,-0.83636,0.43158,0.472,-0.8125,-0.82524,0.43158,0.54688,-0.78462,-0.86408,0.51579,0.5,-0.72308,-0.75,0.4,0.328,-0.72308,-0.80583,0.32632,0.35938,-0.72308,-0.86408,0.53684,0.5
7,0.13846,-0.018182,-0.14943,-0.28926,0.13846,0.054545,-0.15789,-0.32812,0.125,-0.029126,-0.15789,-0.39062,-0.015385,0.018182,-0.22105,-0.344,-0.125,-0.067961,-0.38947,-0.40625,-0.015385,-0.067961,-0.38947,-0.46875,-0.015385,-0.076923,-0.22222,-0.392,-0.015385,-0.067961,-0.49474,-0.48438,-0.13846,-0.12621,-0.57895,-0.54688
7,-0.046154,-0.054545,-0.26437,-0.52066,-0.046154,0.036364,-0.32632,-0.54688,-0.15625,0.0097087,-0.32632,-0.48438,-0.10769,-0.018182,-0.32632,-0.424,-0.125,0.048544,-0.32632,-0.4375,0.015385,-0.029126,-0.32632,-0.5,-0.015385,0.076923,-0.17778,-0.392,-0.10769,0.0097087,-0.30526,-0.40625,-0.10769,-0.067961,-0.38947,-0.46875
7,-0.26154,-0.29091,-0.4023,-0.35537,-0.015385,-0.090909,-0.24211,-0.32812,-0.15625,-0.1068,-0.15789,-0.39062,-0.13846,-0.12727,-0.17895,-0.296,-0.28125,-0.30097,-0.32632,-0.375,-0.13846,-0.14563,-0.32632,-0.4375,-0.23077,-0.11538,-0.37778,-0.424,-0.35385,-0.24272,-0.41053,-0.5,-0.23077,-0.24272,-0.41053,-0.4375
2,-0.90769,-0.96364,0.88506,0.93388,-0.84615,-0.96364,0.55789,0.78125,-0.875,-0.86408,0.66316,0.78125,-0.84615,-0.92727,0.70526,0.808,-0.875,-0.96117,0.81053,0.82812,-0.84615,-0.92233,0.81053,0.76562,-0.66154,-0.82692,0.51111,0.584,-0.87692,-0.92233,0.87368,0.78125,-0.78462,-0.96117,0.74737,0.71875
3,-0.015385,-0.12727,-0.31034,-0.57025,-0.35385,-0.25455,-0.55789,-0.53125,-0.25,-0.067961,-0.13684,-0.23438,0.38462,0.30909,0.13684,-0.2,-0.03125,0.24272,-0.094737,-0.34375,0.10769,0.39806,0.24211,-0.15625,0.44615,0.75,0.6,0.136,0.32308,0.59223,0.30526,-0.015625,0.2,0.59223,0.30526,-0.015625
7,-0.13846,-0.27273,-0.6092,-0.75207,-0.26154,-0.27273,-0.57895,-0.65625,-0.28125,-0.2233,-0.49474,-0.65625,-0.23077,-0.29091,-0.55789,-0.6,-0.25,-0.18447,-0.55789,-0.60938,-0.23077,-0.18447,-0.49474,-0.60938,-0.23077,-0.21154,-0.62222,-0.568,-0.23077,-0.067961,-0.55789,-0.64062,-0.10769,-0.067961,-0.47368,-0.57812
5,-0.38462,-0.43636,0.17241,0.10744,-0.38462,-0.38182,0.24211,0.10938,-0.28125,-0.28155,0.13684,0.046875,-0.38462,-0.4,-0.031579,0.008,-0.5,-0.30097,0.13684,0.046875,-0.38462,-0.2233,0.13684,0.046875,-0.38462,-0.30769,0.044444,-0.024,-0.38462,-0.35922,-0.010526,-0.046875,-0.38462,-0.30097,-0.094737,-0.046875
3,0.66154,0.52727,0.51724,0.057851,0.66154,0.52727,0.34737,0.015625,0.40625,0.45631,0.15789,-0.15625,0.63077,0.52727,0.36842,0.04,0.625,0.45631,0.36842,-0.09375,0.50769,0.37864,0.17895,-0.21875,0.63077,0.53846,0.28889,-0.104,0.50769,0.47573,0.13684,-0.1875,0.38462,0.32039,0.13684,-0.125
2,-0.63077,-0.67273,0.37931,0.3719,-0.84615,-0.87273,0.64211,0.5625,-0.875,-0.86408,0.53684,0.5625,-0.87692,-0.90909,0.62105,0.664,-0.90625,-0.86408,0.62105,0.625,-0.87692,-0.90291,0.51579,0.625,-0.90769,-0.90385,0.64444,0.76,-0.90769,-0.90291,0.78947,0.71875,-0.90769,-0.90291,0.68421,0.65625
1,-0.56923,0.10909,0.10345,-0.17355,-0.66154,-0.2,-0.17895,-0.26562,-0.78125,-0.14563,-0.17895,-0.20312,-0.66154,-0.16364,-0.15789,-0.248,-0.6875,-0.18447,-0.24211,-0.32812,-0.56923,-0.18447,-0.24211,-0.32812,-0.66154,-0.15385,-0.088889,-0.216,-0.66154,-0.20388,-0.22105,-0.29688,-0.66154,-0.14563,-0.22105,-0.35938
1,-0.35385,-0.16364,-0.24138,-0.28926,-0.35385,-0.090909,-0.073684,-0.21875,-0.375,0.20388,0.010526,-0.15625,-0.23077,0.018182,0.052632,-0.104,-0.25,0.32039,0.13684,-0.125,-0.23077,0.39806,0.32632,-0.015625,-0.38462,-0.13462,-0.22222,-0.264,-0.38462,0.0097087,-0.17895,-0.21875,-0.38462,0.0097087,-0.031579,-0.21875
7,-0.10769,-0.23636,-0.51724,-0.60331,-0.23077,-0.16364,-0.49474,-0.60938,-0.25,-0.1068,-0.41053,-0.5625,-0.10769,-0.2,-0.47368,-0.568,-0.25,-0.14563,-0.47368,-0.57812,-0.23077,-0.067961,-0.38947,-0.57812,-0.26154,-0.13462,-0.55556,-0.536,-0.13846,-0.12621,-0.64211,-0.60938,-0.13846,-0.12621,-0.57895,-0.54688
2,-0.78462,-0.90909,0.63218,0.75207,-0.90769,-0.87273,0.55789,0.65625,-0.8125,-0.80583,0.45263,0.59375,-0.84615,-0.87273,0.45263,0.712,-0.875,-0.86408,0.66316,0.67188,-0.84615,-0.92233,0.55789,0.67188,-0.75385,-0.92308,0.66667,0.696,-0.84615,-0.92233,0.57895,0.65625,-0.84615,-0.92233,0.57895,0.65625
3,0.47692,0.38182,0.31034,-0.057851,0.47692,0.30909,0.15789,-0.10938,0.21875,0.39806,0.15789,-0.10938,0.41538,0.36364,0.34737,-0.072,0.1875,0.26214,0.073684,-0.09375,0.076923,0.35922,0.15789,0.015625,0.38462,0.36538,0.15556,-0.072,0.015385,0.30097,0.17895,-0.09375,-0.23077,0.37864,0.28421,-0.03125
2,-0.78462,-0.87273,0.35632,0.65289,-0.78462,-0.90909,0.30526,0.625,-0.8125,-0.90291,0.30526,0.625,-0.78462,-0.94545,0.45263,0.76,-0.9375,-0.90291,0.34737,0.65625,-0.90769,-0.94175,0.26316,0.71875,-0.84615,-0.92308,0.42222,0.776,-0.84615,-0.92233,0.34737,0.625,-0.84615,-0.92233,0.34737,0.625
1,-0.35385,0.12727,0.12644,-0.17355,-0.35385,0.054545,0.094737,-0.15625,-0.25,0.37864,0.36842,-0.03125,-0.35385,-0.12727,-0.13684,-0.216,-0.5,-0.20388,-0.30526,-0.29688,-0.23077,0.087379,-0.031579,-0.078125,-0.38462,-0.13462,-0.22222,-0.328,-0.50769,-0.20388,-0.26316,-0.28125,-0.26154,0.0097087,-0.031579,-0.15625
7,-0.10769,-0.12727,-0.4023,-0.57025,0.13846,0.090909,-0.13684,-0.23438,0.5,0.47573,0.32632,-0.125,-0.13846,-0.18182,-0.34737,-0.472,-0.03125,0.087379,-0.17895,-0.40625,0.23077,0.16505,-0.031579,-0.21875,0.32308,0.40385,0.28889,-0.104,0.44615,0.49515,0.22105,-0.0625,0.56923,0.49515,0.22105,-0.125
7,-0.26154,-0.2,-0.6092,-0.63636,-0.26154,-0.2,-0.57895,-0.54688,-0.28125,-0.14563,-0.41053,-0.54688,-0.23077,-0.23636,-0.49474,-0.552,-0.125,-0.18447,-0.49474,-0.5625,-0.23077,-0.18447,-0.49474,-0.5625,-0.10769,-0.076923,-0.44444,-0.568,-0.10769,-0.14563,-0.47368,-0.53125,-0.10769,-0.067961,-0.47368,-0.53125
3,0.50769,0.52727,0.42529,-0.10744,0.50769,0.43636,0.28421,-0.09375,0.5,0.63107,0.28421,-0.09375,0.50769,0.45455,0.32632,-0.104,0.375,0.47573,0.22105,-0.125,0.38462,0.5534,0.32632,-0.078125,0.38462,0.46154,0.2,-0.136,0.38462,0.47573,0.13684,-0.15625,0.50769,0.5534,0.32632,-0.09375
1,-0.10769,0.52727,0.65517,0.07438,-0.10769,0.36364,0.36842,0.015625,-0.375,0.20388,0.28421,0.015625,-0.015385,0.38182,0.51579,0.072,-0.25,0.24272,0.13684,-0.015625,-0.35385,0.24272,0.22105,-0.078125,-0.13846,0.23077,0.2,0.008,-0.38462,-0.067961,0.052632,-0.15625,-0.38462,0.16505,0.13684,-0.015625
1,0.50769,0.30909,0.37931,-0.024793,0.13846,0.23636,0.13684,-0.078125,-0.125,0.39806,0.32632,-0.078125,0.23077,0.23636,0.052632,-0.072,-0.15625,0.32039,0.24211,-0.015625,-0.26154,0.32039,0.32632,-0.09375,0.32308,0.40385,0.28889,-0.04,0.076923,0.33981,0.13684,-0.0625,-0.26154,0.33981,0.052632,-0.015625
7,-0.13846,-0.12727,-0.33333,-0.58678,-0.046154,-0.054545,-0.49474,-0.54688,-0.28125,-0.067961,-0.49474,-0.59375,-0.10769,-0.090909,-0.49474,-0.552,-0.125,-0.1068,-0.41053,-0.60938,-0.10769,-0.1068,-0.49474,-0.60938,-0.10769,-0.076923,-0.35556,-0.568,-0.23077,-0.067961,-0.38947,-0.53125,-0.10769,0.0097087,-0.38947,-0.53125
2,-0.96923,-0.96364,0.37931,0.63636,-0.96923,-0.96364,0.32632,0.54688,-0.90625,-0.92233,0.22105,0.4375,-0.84615,-0.90909,0.24211,0.536,-0.96875,-0.96117,0.32632,0.5625,-0.84615,-0.96117,0.32632,0.5625,-0.78462,-0.90385,0.2,0.36,-0.78462,-1,0.22105,0.5625,-0.87692,-0.96117,0.22105,0.5625
5,-0.56923,-0.56364,-0.67816,-0.68595,-0.56923,-0.50909,-0.47368,-0.53125,-0.5,-0.41748,-0.38947,-0.46875,-0.63077,-0.50909,-0.64211,-0.664,-0.53125,-0.39806,-0.57895,-0.54688,-0.50769,-0.47573,-0.49474,-0.54688,-0.38462,-0.44231,-0.64444,-0.76,-0.6,-0.49515,-0.6,-0.64062,-0.47692,-0.43689,-0.6,-0.53125
4,0.26154,0.45455,0.37931,-0.1405,0.26154,0.23636,0.052632,-0.23438,0.25,0.32039,0.052632,-0.23438,0.23077,0.38182,0.13684,-0.2,0.21875,0.32039,0.052632,-0.21875,0.23077,0.32039,-0.031579,-0.28125,0.32308,0.40385,0.28889,-0.104,0.2,0.33981,-0.031579,-0.23438,0.2,0.24272,-0.11579,-0.35938
5,-0.50769,-0.56364,-0.26437,-0.30579,-0.63077,-0.67273,0.13684,0.29688,-0.875,-0.96117,0.64211,0.82812,-0.47692,-0.52727,-0.28421,-0.456,-0.5,-0.57282,-0.28421,-0.35938,-0.6,-0.68932,0.13684,0.10938,-0.47692,-0.59615,-0.35556,-0.44,-0.38462,-0.47573,-0.32632,-0.32812,-0.38462,-0.59223,-0.15789,-0.046875
7,-0.10769,-0.12727,-0.49425,-0.57025,-0.10769,-0.054545,-0.38947,-0.46875,-0.25,-0.067961,-0.38947,-0.53125,-0.015385,-0.054545,-0.34737,-0.536,-0.15625,0.0097087,-0.43158,-0.54688,-0.13846,-0.067961,-0.34737,-0.54688,-0.16923,0,-0.33333,-0.52,-0.16923,-0.067961,-0.36842,-0.53125,-0.16923,-0.067961,-0.36842,-0.53125
4,0.35385,0.47273,0.4023,-0.12397,0.35385,0.38182,0.15789,-0.10938,0.46875,0.47573,0.15789,-0.15625,0.41538,0.52727,0.34737,-0.072,0.40625,0.53398,0.26316,-0.09375,0.53846,0.53398,0.15789,-0.09375,0.38462,0.61538,0.35556,-0.008,0.50769,0.53398,0.28421,-0.09375,0.50769,0.53398,0.28421,-0.09375
3,0.63077,0.43636,0.42529,-0.041322,0.63077,0.52727,0.36842,-0.03125,0.78125,0.70874,0.47368,0.015625,0.63077,0.45455,0.32632,0.008,0.78125,0.65049,0.43158,0.046875,0.90769,0.72816,0.51579,0.046875,0.50769,0.61538,0.4,0.008,0.66154,0.72816,0.43158,-0.015625,0.78462,0.82524,0.53684,0.046875
3,0.38462,0.38182,0.26437,-0.1405,0.26154,0.30909,0.13684,-0.1875,-0.03125,0.087379,-0.22105,-0.53125,0.23077,0.45455,0.13684,-0.072,0.375,0.39806,0.13684,-0.15625,-0.015385,0.087379,-0.34737,-0.48438,0.32308,0.48077,0.37778,-0.04,0.32308,0.41748,0.13684,-0.0625,0.2,0.33981,0.13684,-0.1875
3,0.23077,0.30909,0.011494,-0.23967,0.23077,0.30909,0.15789,-0.15625,0.34375,0.32039,0.15789,-0.15625,0.41538,0.36364,0.15789,-0.136,0.40625,0.45631,0.073684,-0.15625,0.32308,0.45631,0.15789,-0.15625,0.50769,0.51923,0.35556,-0.072,0.50769,0.63107,0.28421,-0.09375,0.50769,0.45631,0.28421,-0.15625
7,0.26154,0.12727,-0.057471,-0.28926,0.13846,-0.018182,-0.15789,-0.4375,0,-0.029126,-0.41053,-0.4375,-0.10769,0.018182,-0.30526,-0.392,-0.125,0.0097087,-0.30526,-0.40625,-0.015385,-0.067961,-0.30526,-0.40625,-0.015385,-0.076923,-0.22222,-0.392,-0.015385,-0.067961,-0.26316,-0.40625,-0.015385,0.0097087,-0.34737,-0.40625
5,-0.47692,-0.50909,-0.72414,-0.80165,-0.47692,-0.56364,-0.68421,-0.6875,-0.5,-0.53398,-0.53684,-0.51562,-0.44615,-0.47273,-0.72632,-0.648,-0.59375,-0.43689,-0.64211,-0.70312,-0.56923,-0.57282,-0.57895,-0.59375,-0.56923,-0.57692,-0.53333,-0.664,-0.56923,-0.51456,-0.55789,-0.67188,-0.56923,-0.51456,-0.55789,-0.67188
3,0.44615,0.4,0.26437,-0.1405,0.44615,0.4,0.22105,-0.0625,0.4375,0.49515,0.30526,-0.125,0.47692,0.54545,0.34737,-0.024,0.34375,0.47573,0.15789,-0.15625,0.35385,0.39806,0.26316,-0.10938,0.53846,0.51923,0.42222,-0.024,0.53846,0.53398,0.34737,-0.09375,0.53846,0.53398,0.15789,-0.09375
2,0.076923,-0.054545,-0.011494,-0.20661,-0.16923,-0.34545,0.052632,-0.015625,-0.5,-0.49515,0.22105,0.21875,-0.6,-0.72727,0.45263,0.52,-0.71875,-0.80583,0.68421,0.59375,-0.78462,-0.86408,0.68421,0.65625,-0.84615,-0.92308,0.75556,0.776,-0.84615,-0.86408,0.66316,0.78125,-0.84615,-0.92233,0.66316,0.73438
7,-0.046154,-0.12727,-0.37931,-0.57025,-0.16923,-0.12727,-0.45263,-0.53125,-0.1875,-0.067961,-0.28421,-0.46875,-0.13846,-0.090909,-0.32632,-0.504,-0.15625,-0.029126,-0.47368,-0.51562,-0.26154,-0.1068,-0.32632,-0.5625,-0.26154,-0.15385,-0.37778,-0.472,-0.26154,-0.067961,-0.41053,-0.59375,-0.13846,-0.067961,-0.41053,-0.54688
1,-0.26154,0.16364,0.08046,-0.17355,-0.13846,0.16364,0.24211,-0.09375,0.09375,0.24272,0.24211,-0.015625,-0.38462,0.018182,-0.031579,-0.168,-0.28125,0.087379,0.052632,-0.125,-0.26154,0.087379,0.052632,-0.125,-0.38462,-0.11538,-0.044444,-0.264,-0.26154,0.048544,-0.094737,-0.15625,-0.26154,0.24272,0.073684,-0.10938
